library	symbol	type	bind
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_check8internal9app_check19CacheClassFromFilesEP7_JNIEnvP8_jobjectPKNSt6__ndk16vectorINS_8internal12EmbeddedFileENS7_9allocatorISA_EEEENS_4util16ClassRequirementE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_check8internal9app_check8GetClassEv	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_check8internal9app_checkL11g_field_idsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_check8internal9app_checkL12g_method_idsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_check8internal9app_checkL17kFieldDescriptorsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_check8internal9app_checkL17kMethodSignaturesE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_check8internal9app_checkL20g_registered_nativesE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_check8internal9app_checkL7g_classE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_check8internalL16g_methods_cachedE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_check8internalL18g_provider_factoryE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_check8internalL19g_initialized_countE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_check8internalL22kMethodsNotCachedErrorE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_check8internalL33kNativeJniAppCheckListenerMethodsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_check8internalL33kNativeJniAppCheckProviderMethodsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_check8internalL40kNativeJniAppCheckProviderFactoryMethodsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_checkL14g_swig_factoryE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_checkL15g_app_check_mapE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_checkL15g_token_changedE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_checkL16CallTokenChangedENS0_13AppCheckTokenEPKc	FUNC	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_checkL20g_pending_get_tokensE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_checkL20g_pending_token_keysE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_checkL22CallGetTokenFromCSharpEiPKc	FUNC	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_checkL22g_registered_listenersE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_checkL23g_get_token_from_csharpE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_checkL26g_pending_get_tokens_mutexE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9app_checkL29g_complete_built_in_get_tokenE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue10ArrayUnionENSt6__ndk16vectorIS1_NS2_9allocatorIS1_EEEE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue11ArrayRemoveENSt6__ndk16vectorIS1_NS2_9allocatorIS1_EEEE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue15DoubleIncrementEd	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue15ServerTimestampEv	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue16IntegerIncrementEl	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue3MapENSt6__ndk113unordered_mapINS2_12basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEES1_NS2_4hashIS9_EENS2_8equal_toIS9_EENS7_INS2_4pairIKS9_S1_EEEEEE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue4BlobEPKhm	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue4NullEv	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue5ArrayENSt6__ndk16vectorIS1_NS2_9allocatorIS1_EEEE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue6DeleteEv	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue6DoubleEd	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue6StringENSt6__ndk112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue7BooleanEb	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue7IntegerEl	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue8GeoPointENS0_8GeoPointE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue9ReferenceENS0_17DocumentReferenceE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValue9TimestampENS_9TimestampE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValueC1EOS1_	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValueC1EPNS0_18FieldValueInternalE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValueC1ERKS1_	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValueC1Ev	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValueC2EOS1_	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValueC2EPNS0_18FieldValueInternalE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValueC2ERKS1_	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValueC2Ev	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValueD1Ev	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValueD2Ev	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValueaSEOS1_	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10FieldValueaSERKS1_	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10SetOptions11MergeFieldsERKNSt6__ndk16vectorINS2_12basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEENS7_IS9_EEEE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10SetOptions15MergeFieldPathsERKNSt6__ndk16vectorINS0_9FieldPathENS2_9allocatorIS4_EEEE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10SetOptions5MergeEv	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10SetOptionsC1ENS1_4TypeENSt6__ndk113unordered_setINS0_9FieldPathENS3_4hashIS5_EENS3_8equal_toIS5_EENS3_9allocatorIS5_EEEE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10SetOptionsC2ENS1_4TypeENSt6__ndk113unordered_setINS0_9FieldPathENS3_4hashIS5_EENS3_8equal_toIS5_EENS3_9allocatorIS5_EEEE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10SetOptionsD1Ev	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10SetOptionsD2Ev	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatch3SetERKNS0_17DocumentReferenceERKNSt6__ndk113unordered_mapINS5_12basic_stringIcNS5_11char_traitsIcEENS5_9allocatorIcEEEENS0_10FieldValueENS5_4hashISC_EENS5_8equal_toISC_EENSA_INS5_4pairIKSC_SD_EEEEEERKNS0_10SetOptionsE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatch6CommitEv	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatch6DeleteERKNS0_17DocumentReferenceE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatch6UpdateERKNS0_17DocumentReferenceERKNSt6__ndk113unordered_mapINS0_9FieldPathENS0_10FieldValueENS5_4hashIS7_EENS5_8equal_toIS7_EENS5_9allocatorINS5_4pairIKS7_S8_EEEEEE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatch6UpdateERKNS0_17DocumentReferenceERKNSt6__ndk113unordered_mapINS5_12basic_stringIcNS5_11char_traitsIcEENS5_9allocatorIcEEEENS0_10FieldValueENS5_4hashISC_EENS5_8equal_toISC_EENSA_INS5_4pairIKSC_SD_EEEEEE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatchC1EOS1_	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatchC1EPNS0_18WriteBatchInternalE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatchC1ERKS1_	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatchC1Ev	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatchC2EOS1_	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatchC2EPNS0_18WriteBatchInternalE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatchC2ERKS1_	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatchC2Ev	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatchD0Ev	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatchD1Ev	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatchD2Ev	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatchaSEOS1_	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore10WriteBatchaSERKS1_	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore11EmptyStringEv	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore11MakeJavaMapERNS0_3jni3EnvERKNSt6__ndk113unordered_mapINS4_12basic_stringIcNS4_11char_traitsIcEENS4_9allocatorIcEEEENS0_10FieldValueENS4_4hashISB_EENS4_8equal_toISB_EENS9_INS4_4pairIKSB_SC_EEEEEE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore11Transaction3GetERKNS0_17DocumentReferenceEPNS0_5ErrorEPNSt6__ndk112basic_stringIcNS7_11char_traitsIcEENS7_9allocatorIcEEEE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore11Transaction3SetERKNS0_17DocumentReferenceERKNSt6__ndk113unordered_mapINS5_12basic_stringIcNS5_11char_traitsIcEENS5_9allocatorIcEEEENS0_10FieldValueENS5_4hashISC_EENS5_8equal_toISC_EENSA_INS5_4pairIKSC_SD_EEEEEERKNS0_10SetOptionsE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore11Transaction6DeleteERKNS0_17DocumentReferenceE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore11Transaction6UpdateERKNS0_17DocumentReferenceERKNSt6__ndk113unordered_mapINS0_9FieldPathENS0_10FieldValueENS5_4hashIS7_EENS5_8equal_toIS7_EENS5_9allocatorINS5_4pairIKS7_S8_EEEEEE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore11Transaction6UpdateERKNS0_17DocumentReferenceERKNSt6__ndk113unordered_mapINS5_12basic_stringIcNS5_11char_traitsIcEENS5_9allocatorIcEEEENS0_10FieldValueENS5_4hashISC_EENS5_8equal_toISC_EENSA_INS5_4pairIKSC_SD_EEEEEE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore11TransactionC1EPNS0_19TransactionInternalE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore11TransactionC2EPNS0_19TransactionInternalE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore11TransactionD0Ev	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore11TransactionD1Ev	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore11TransactionD2Ev	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12BlobInternal10InitializeERNS0_3jni6LoaderE	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12BlobInternal6CreateERNS0_3jni3EnvEPKhm	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12BlobInternal8GetClassEv	FUNC	GLOBAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12FailedFutureINS0_13QuerySnapshotEEENS_6FutureIT_EENS0_5ErrorEPKc	FUNC	WEAK
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12FailedFutureINS0_13QuerySnapshotEEENS_6FutureIT_EEv	FUNC	WEAK
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12FailedFutureINS0_16DocumentSnapshotEEENS_6FutureIT_EENS0_5ErrorEPKc	FUNC	WEAK
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12FailedFutureINS0_16DocumentSnapshotEEENS_6FutureIT_EEv	FUNC	WEAK
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12FailedFutureINS0_17DocumentReferenceEEENS_6FutureIT_EENS0_5ErrorEPKc	FUNC	WEAK
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12FailedFutureINS0_17DocumentReferenceEEENS_6FutureIT_EEv	FUNC	WEAK
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12FailedFutureINS0_22AggregateQuerySnapshotEEENS_6FutureIT_EENS0_5ErrorEPKc	FUNC	WEAK
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12FailedFutureINS0_22AggregateQuerySnapshotEEENS_6FutureIT_EEv	FUNC	WEAK
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12FailedFutureINS0_22LoadBundleTaskProgressEEENS_6FutureIT_EENS0_5ErrorEPKc	FUNC	WEAK
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12FailedFutureINS0_22LoadBundleTaskProgressEEENS_6FutureIT_EEv	FUNC	WEAK
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12FailedFutureINS0_5QueryEEENS_6FutureIT_EENS0_5ErrorEPKc	FUNC	WEAK
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12FailedFutureINS0_5QueryEEENS_6FutureIT_EEv	FUNC	WEAK
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12FailedFutureIvEENS_6FutureIT_EENS0_5ErrorEPKc	FUNC	WEAK
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12FailedFutureIvEENS_6FutureIT_EEv	FUNC	WEAK
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_110init_mutexE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_110kAscendingE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_110kClassNameE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_110kEndBeforeE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_110kFromBytesE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_110kFromValueE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_110kGetParentE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_110kOverwriteE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_110kTerminateE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_111kArrayUnionE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_111kCollectionE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_111kDescendingE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_111kDocumentIdE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_111kGetSecondsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_111kLoadBundleE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_111kNewBuilderE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_111kNotEqualToE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_111kStartAfterE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_112filter_classE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_112g_firestoresE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_112kArrayRemoveE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_112kConstructorE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_112kDefaultHostE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_112kGetInstanceE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_112kGetLatitudeE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_112kGetMetadataE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_112kGetSettingsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_112kGreaterThanE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_112kIsFromCacheE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_112kLimitToLastE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_112kSetSettingsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_113global_loaderE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_113kGetDocumentsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_113kGetFirestoreE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_113kGetLongitudeE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_113kGetReferenceE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_113kGetTaskStateE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_113kIsSslEnabledE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_114kArrayContainsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_114kCodeClassNameE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_114kEnableNetworkE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_114kEndAtSnapshotE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_114kGetNamedQueryE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_114kGetTotalBytesE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_114kSetSslEnabledE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_114kSettingsClassE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_114kStateEnumNameE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_114kUpdateVarargsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_115java_firestoresE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_115kDisableNetworkE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_115kDocumentAutoIdE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_115kGetBytesLoadedE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_115kGetMaxAttemptsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_115kGetNanosecondsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_115kRunOnNewThreadE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_115kRunTransactionE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_115kSetMaxAttemptsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_116initialize_countE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_116kAwaitCompletionE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_116kCollectionGroupE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_116kCreateWithCountE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_116kDiscardPointersE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_116kIncrementDoubleE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_116kMergeFieldPathsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_116kRunOnMainThreadE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_116kServerTimestampE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_116kStartAtSnapshotE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_117g_firestores_lockE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_117initial_log_stateE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_117kArrayContainsAnyE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_117kClearPersistenceE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_117kExecutorShutdownE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_117kHasPendingWritesE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_117kIncrementIntegerE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_117kTaskStateRunningE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_117kTaskStateSuccessE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_118kEndBeforeSnapshotE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_118kGetCacheSizeBytesE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_118kGetTotalDocumentsE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_118kLessThanOrEqualToE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_118kSetCacheSizeBytesE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_118kSetClientLanguageE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_118kSetLoggingEnabledE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_119kFirestoreClassNameE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_119kGetDocumentChangesE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_119kGetDocumentsLoadedE	OBJECT	LOCAL
libFirebaseCppApp-12_10_1.so	_ZN8firebase9firestore12_GLOBAL__N_119kStartAfterSnapshotE	OBJECT	LOCAL
